HpoCode	ICD	ICDdescription	HpoDescription	PheCode	PheCodeDescription	version	cluster	subset
HP:0003202	M62.522	Muscle wasting and atrophy, not elsewhere classified, left upper arm	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.55	Muscle wasting and atrophy, not elsewhere classified, thigh	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.519	Muscle wasting and atrophy, not elsewhere classified, unspecified shoulder	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.551	Muscle wasting and atrophy, not elsewhere classified, right thigh	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.59	Muscle wasting and atrophy, not elsewhere classified, multiple sites	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.57	Muscle wasting and atrophy, not elsewhere classified, ankle and foot	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.572	Muscle wasting and atrophy, not elsewhere classified, left ankle and foot	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.539	Muscle wasting and atrophy, not elsewhere classified, unspecified forearm	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.54	Muscle wasting and atrophy, not elsewhere classified, hand	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.559	Muscle wasting and atrophy, not elsewhere classified, unspecified thigh	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.56	Muscle wasting and atrophy, not elsewhere classified, lower leg	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.552	Muscle wasting and atrophy, not elsewhere classified, left thigh	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.561	Muscle wasting and atrophy, not elsewhere classified, right lower leg	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.549	Muscle wasting and atrophy, not elsewhere classified, unspecified hand	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.562	Muscle wasting and atrophy, not elsewhere classified, left lower leg	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.53	Muscle wasting and atrophy, not elsewhere classified, forearm	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.569	Muscle wasting and atrophy, not elsewhere classified, unspecified lower leg	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.571	Muscle wasting and atrophy, not elsewhere classified, right ankle and foot	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.532	Muscle wasting and atrophy, not elsewhere classified, left forearm	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.50	Muscle wasting and atrophy, not elsewhere classified, unspecified site	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.52	Muscle wasting and atrophy, not elsewhere classified, upper arm	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.58	Muscle wasting and atrophy, not elsewhere classified, other site	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003202	M62.531	Muscle wasting and atrophy, not elsewhere classified, right forearm	Skeletal muscle atrophy	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.542	Muscle wasting and atrophy, not elsewhere classified, left hand	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.572	Muscle wasting and atrophy, not elsewhere classified, left ankle and foot	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.55	Muscle wasting and atrophy, not elsewhere classified, thigh	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.56	Muscle wasting and atrophy, not elsewhere classified, lower leg	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.541	Muscle wasting and atrophy, not elsewhere classified, right hand	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.51	Muscle wasting and atrophy, not elsewhere classified, shoulder	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.562	Muscle wasting and atrophy, not elsewhere classified, left lower leg	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.549	Muscle wasting and atrophy, not elsewhere classified, unspecified hand	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.571	Muscle wasting and atrophy, not elsewhere classified, right ankle and foot	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.5	Muscle wasting and atrophy, not elsewhere classified	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.539	Muscle wasting and atrophy, not elsewhere classified, unspecified forearm	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.521	Muscle wasting and atrophy, not elsewhere classified, right upper arm	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.54	Muscle wasting and atrophy, not elsewhere classified, hand	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	728.2	Muscular wasting and disuse atrophy, not elsewhere classified	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	9	5	Adults
HP:0003323	M62.579	Muscle wasting and atrophy, not elsewhere classified, unspecified ankle and foot	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.511	Muscle wasting and atrophy, not elsewhere classified, right shoulder	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.561	Muscle wasting and atrophy, not elsewhere classified, right lower leg	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.512	Muscle wasting and atrophy, not elsewhere classified, left shoulder	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.59	Muscle wasting and atrophy, not elsewhere classified, multiple sites	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.519	Muscle wasting and atrophy, not elsewhere classified, unspecified shoulder	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.569	Muscle wasting and atrophy, not elsewhere classified, unspecified lower leg	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.52	Muscle wasting and atrophy, not elsewhere classified, upper arm	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.57	Muscle wasting and atrophy, not elsewhere classified, ankle and foot	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.552	Muscle wasting and atrophy, not elsewhere classified, left thigh	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.532	Muscle wasting and atrophy, not elsewhere classified, left forearm	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.50	Muscle wasting and atrophy, not elsewhere classified, unspecified site	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.522	Muscle wasting and atrophy, not elsewhere classified, left upper arm	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.559	Muscle wasting and atrophy, not elsewhere classified, unspecified thigh	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.53	Muscle wasting and atrophy, not elsewhere classified, forearm	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.58	Muscle wasting and atrophy, not elsewhere classified, other site	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.529	Muscle wasting and atrophy, not elsewhere classified, unspecified upper arm	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.531	Muscle wasting and atrophy, not elsewhere classified, right forearm	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003323	M62.551	Muscle wasting and atrophy, not elsewhere classified, right thigh	Progressive muscle weakness	772.1	Muscular wasting and disuse atrophy	10	5	Adults
HP:0003401	R20.2	Tingling skin	Paresthesia	687.4	Disturbance of skin sensation	10	5	Adults
HP:0003401	R20.8	Other disturbances of skin sensation	Paresthesia	687.4	Disturbance of skin sensation	10	5	Adults
HP:0003401	R20.3	Hyperesthesia	Paresthesia	687.4	Disturbance of skin sensation	10	5	Adults
HP:0003401	782.0	Disturbance of skin sensation	Paresthesia	687.4	Disturbance of skin sensation	9	5	Adults
HP:0003401	R20.9	Unspecified disturbances of skin sensation	Paresthesia	687.4	Disturbance of skin sensation	10	5	Adults
HP:0003401	R20.0	Anesthesia of skin	Paresthesia	687.4	Disturbance of skin sensation	10	5	Adults
HP:0003401	R20	Disturbances of skin sensation	Paresthesia	687.4	Disturbance of skin sensation	10	5	Adults
HP:0003401	R20.1	Hypoesthesia of skin	Paresthesia	687.4	Disturbance of skin sensation	10	5	Adults
HP:0003565	R70.0	Elevated erythrocyte sedimentation rate	Elevated erythrocyte sedimentation rate	790.1	Elevated sedimentation rate	10	1	Adults
HP:0003565	790.1	Elevated sedimentation rate	Elevated erythrocyte sedimentation rate	790.1	Elevated sedimentation rate	9	1	Adults
HP:0004322	R62.52	Short stature NOS	Short stature	264.1	Short stature	10	1	Pediatric
HP:0004322	783.43	Short stature	Short stature	264.1	Short stature	9	1	Pediatric
HP:0005133	429.3	Cardiomegaly	Right ventricular dilatation	416	Cardiomegaly	9	3	Adults
HP:0005133	I51.7	Ventricular dilatation	Right ventricular dilatation	416	Cardiomegaly	10	3	Adults
HP:0005294	I77.77	Dissection of artery of lower extremity	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	443.21	Dissection of carotid artery	Arterial dissection	442.4	Arterial dissection	9	3	Adults
HP:0005294	443.2	Other arterial dissection	Arterial dissection	442.4	Arterial dissection	9	3	Adults
HP:0005294	I77.70	Dissection of unspecified artery	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	I77.71	Dissection of carotid artery	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	443.24	Dissection of vertebral artery	Arterial dissection	442.4	Arterial dissection	9	3	Adults
HP:0005294	I77.75	Dissection of other precerebral arteries	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	I77.79	Dissection of other specified artery	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	I77.7	Other arterial dissection	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	I67.0	Dissection of cerebral arteries, nonruptured	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	443.22	Dissection of iliac artery	Arterial dissection	442.4	Arterial dissection	9	3	Adults
HP:0005294	I77.73	Dissection of renal artery	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	I77.74	Dissection of vertebral artery	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	443.23	Dissection of renal artery	Arterial dissection	442.4	Arterial dissection	9	3	Adults
HP:0005294	443.29	Dissection of other artery	Arterial dissection	442.4	Arterial dissection	9	3	Adults
HP:0005294	I77.76	Dissection of artery of upper extremity	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0005294	I77.72	Dissection of iliac artery	Arterial dissection	442.4	Arterial dissection	10	3	Adults
HP:0007010	G24	dyskinesia	Poor fine motor coordination	350.3	Lack of coordination	10	4	Adults
HP:0007010	R27.8	Other lack of coordination	Poor fine motor coordination	350.3	Lack of coordination	10	4	Adults
HP:0007010	R27.0	Ataxia, unspecified	Poor fine motor coordination	350.3	Lack of coordination	10	4	Adults
HP:0007010	R27	Other lack of coordination	Poor fine motor coordination	350.3	Lack of coordination	10	4	Adults
HP:0007010	781.3	Lack of coordination	Poor fine motor coordination	350.3	Lack of coordination	9	4	Adults
HP:0007010	R27.9	Unspecified lack of coordination	Poor fine motor coordination	350.3	Lack of coordination	10	4	Adults
HP:0007018	F90	attention deficit syndrome with hyperactivity	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	10	3	Pediatric
HP:0007018	F90.1	Attn-defct hyperactivity disorder, predom hyperactive type	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	10	3	Pediatric
HP:0007018	314.01	Attention deficit disorder of childhood with hyperactivity	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	9	3	Pediatric
HP:0007018	F90.0	Attn-defct hyperactivity disorder, predom inattentive type	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	10	3	Pediatric
HP:0007018	F90.9	Attention-deficit hyperactivity disorder, unspecified type	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	10	3	Pediatric
HP:0007018	314.1	Hyperkinesis of childhood with developmental delay	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	9	3	Pediatric
HP:0007018	F90.2	Attention-deficit/hyperactivity disorder, combined presentation	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	10	3	Pediatric
HP:0007018	314.00	Attention deficit disorder of childhood without mention of hyperactivity	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	9	3	Pediatric
HP:0007018	314	Hyperkinetic syndrome of childhood	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	9	3	Pediatric
HP:0007018	314.2	Hyperkinetic conduct disorder of childhood	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	9	3	Pediatric
HP:0007018	314.0	Attention deficit disorder of childhood	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	9	3	Pediatric
HP:0007018	F90.8	Attention-deficit hyperactivity disorder, other type	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	10	3	Pediatric
HP:0007018	314.9	Unspecified hyperkinetic syndrome of childhood	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	9	3	Pediatric
HP:0007018	314.8	Other specified manifestations of hyperkinetic syndrome of childhood	Attention deficit hyperactivity disorder	313.1	Attention deficit hyperactivity disorder	9	3	Pediatric
HP:0011002	M89.8X9	Other specified disorders of bone, unspecified site	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M89.8X3	Other specified disorders of bone, forearm	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M89.8X4	Other specified disorders of bone, hand	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	756.51	Osteogenesis imperfecta	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	M89.8X8	Other specified disorders of bone, other site	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	Q77.6	Ellis-van Creveld syndrome	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	Q78.9	Osteodystrophy NOS	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	Q78.3	Progressive diaphyseal dysplasia	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	Q78.5	Pyle's syndrome	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M21.16	Varus deformity, not elsewhere classified, knee	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M89.8X2	Other specified disorders of bone, upper arm	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	756.54	Polyostotic fibrous dysplasia of bone	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	756.55	Chondroectoderm dysplas	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	M89.8X1	Other specified disorders of bone, shoulder	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M89.8X6	Other specified disorders of bone, lower leg	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M89.8X7	Other specified disorders of bone, ankle and foot	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	Q77.3	Chondrodysplasia punctata	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M89.8X5	Other specified disorders of bone, thigh	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	Q78.2	Osteosclerosis NOS	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	756.50	Osteodystrophy NOS	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	756.59	Other congenital osteodystrophies	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	756.52	Osteopetrosis	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	Q78.6	Multiple congenital exostoses	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	Q78.8	Other specified osteochondrodysplasias	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	756.5	Congenital osteodystrophies	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	Q78.0	Osteopsathyrosis	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	756.56	Multiple epiphyseal dysplasia	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	756.53	Osteopoikilosis	Osteopetrosis	756.5	Congenital osteodystrophies	9	3	Adults
HP:0011002	M89.8X0	Other specified disorders of bone, multiple sites	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	Q78.1	Polyostotic fibrous dysplasia	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M89.8	Post-traumatic subperiosteal ossification	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011002	M89.8X	Other specified disorders of bone	Osteopetrosis	756.5	Congenital osteodystrophies	10	3	Adults
HP:0011227	R79.82	Elevated C-reactive protein (CRP)	Elevated C-reactive protein level	790.8	Elevated C-reactive protein (CRP)	10	1	Adults
HP:0011227	790.95	Elevated C-reactive protein (CRP)	Elevated C-reactive protein level	790.8	Elevated C-reactive protein (CRP)	9	1	Adults
HP:0012050	782.30	Edema **	Anasarca	782.3	Edema	9	3	Adults
HP:0012050	782.3	Edema	Anasarca	782.3	Edema	9	3	Adults
HP:0012050	R60.1	Generalized edema	Anasarca	782.3	Edema	10	3	Adults
HP:0012050	R60.9	Fluid retention NOS	Anasarca	782.3	Edema	10	3	Adults
HP:0012050	R60.0	Localized edema	Anasarca	782.3	Edema	10	3	Adults
HP:0012050	R60	Edema, not elsewhere classified	Anasarca	782.3	Edema	10	3	Adults
HP:0012378	R53.81	Other malaise	Fatigue	798	Malaise and fatigue	10	1	Adults
HP:0012378	R53.81	Other malaise	Fatigue	798	Malaise and fatigue	10	3	Pediatric
HP:0012378	R53.83	Tiredness	Fatigue	798	Malaise and fatigue	10	1	Adults
HP:0012378	R53.83	Tiredness	Fatigue	798	Malaise and fatigue	10	3	Pediatric
HP:0012378	780.7	Malaise and fatigue	Fatigue	798	Malaise and fatigue	9	1	Adults
HP:0012378	780.7	Malaise and fatigue	Fatigue	798	Malaise and fatigue	9	3	Pediatric
HP:0012378	780.79	Other malaise and fatigue	Fatigue	798	Malaise and fatigue	9	1	Adults
HP:0012378	780.79	Other malaise and fatigue	Fatigue	798	Malaise and fatigue	9	3	Pediatric
HP:0012378	R53	Malaise and fatigue	Fatigue	798	Malaise and fatigue	10	1	Adults
HP:0012378	R53	Malaise and fatigue	Fatigue	798	Malaise and fatigue	10	3	Pediatric
HP:0012378	R53.0	Neoplastic (malignant) related fatigue	Fatigue	798	Malaise and fatigue	10	1	Adults
HP:0012378	R53.0	Neoplastic (malignant) related fatigue	Fatigue	798	Malaise and fatigue	10	3	Pediatric
HP:0012378	R53.1	Weakness	Fatigue	798	Malaise and fatigue	10	1	Adults
HP:0012378	R53.1	Weakness	Fatigue	798	Malaise and fatigue	10	3	Pediatric
HP:0100543	331.83	Mild cognitive impairment, so stated	Cognitive impairment	292.2	Mild cognitive impairment	9	4	Pediatric
HP:0100543	G31.84	Mild neurocognitive disorder	Cognitive impairment	292.2	Mild cognitive impairment	10	4	Pediatric
